_id,having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,port,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Abnormal_URL,Redirect,on_mouseover,RightClick,popUpWidnow,Iframe,age_of_domain,DNSRecord,web_traffic,Page_Rank,Google_Index,Links_pointing_to_page,Statistical_report,Result
688db1eb62ff42ca5c0f7318,-1,-1,-1,1,-1,-1,0,1,-1,1,1,-1,1,0,0,-1,1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
688db1eb62ff42ca5c0f7319,1,-1,-1,1,-1,-1,0,-1,-1,1,1,-1,1,-1,1,-1,1,-1,0,1,1,1,1,-1,-1,-1,-1,-1,0,1,-1
688db1eb62ff42ca5c0f731a,-1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,-1,-1,0,1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
688db1eb62ff42ca5c0f731b,-1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
688db1eb62ff42ca5c0f731c,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,0,-1,-1,1,1,-1,1,-1,-1,-1,1,0,-1,1,1,1,-1
688db1eb62ff42ca5c0f731d,1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,1,0,-1,0,-1,1,0,1,-1,-1,-1,-1,1,1,1,1,0,1,1
688db1eb62ff42ca5c0f731e,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,1
688db1eb62ff42ca5c0f731f,1,-1,1,1,1,-1,1,0,-1,1,1,1,1,-1,0,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,-1
688db1eb62ff42ca5c0f7320,-1,-1,-1,1,-1,-1,0,-1,-1,1,1,-1,1,1,0,-1,1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
688db1eb62ff42ca5c0f7321,1,-1,1,1,1,-1,1,1,1,-1,1,1,-1,1,0,-1,1,1,0,1,1,-1,1,-1,1,0,-1,1,0,1,1
688db1eb62ff42ca5c0f7322,1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,0,1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
688db1eb62ff42ca5c0f7323,-1,-1,1,1,1,-1,0,1,-1,1,1,1,-1,0,1,1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
688db1eb62ff42ca5c0f7324,-1,-1,1,1,1,-1,0,-1,-1,1,1,-1,1,-1,-1,-1,-1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
688db1eb62ff42ca5c0f7325,1,-1,1,1,1,-1,0,1,1,1,1,1,-1,0,0,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,1
688db1eb62ff42ca5c0f7326,-1,-1,1,1,-1,-1,0,-1,1,1,1,-1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,1,-1,1,1,-1
688db1eb62ff42ca5c0f7327,1,-1,1,-1,1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,0,-1,-1,-1,-1,-1,1,1,-1,1,1,1,1
688db1eb62ff42ca5c0f7328,-1,1,1,-1,-1,-1,0,-1,-1,-1,-1,1,1,-1,-1,0,-1,-1,0,-1,1,-1,1,1,1,1,1,-1,-1,1,-1
688db1eb62ff42ca5c0f7329,1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
688db1eb62ff42ca5c0f732a,-1,-1,1,1,1,-1,0,-1,1,-1,1,1,-1,-1,1,-1,1,1,0,-1,1,-1,1,-1,1,-1,1,1,1,1,-1
688db1eb62ff42ca5c0f732b,-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,0,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,-1
688db1eb62ff42ca5c0f732c,1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,0,1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
688db1eb62ff42ca5c0f732d,1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1
688db1eb62ff42ca5c0f732e,1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,0,-1,1,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,-1
688db1eb62ff42ca5c0f732f,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
688db1eb62ff42ca5c0f7330,1,-1,1,1,1,-1,0,-1,-1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,-1
688db1eb62ff42ca5c0f7331,1,-1,1,1,1,1,0,1,-1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
688db1eb62ff42ca5c0f7332,-1,-1,1,1,1,-1,0,-1,1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,-1
688db1eb62ff42ca5c0f7333,1,-1,1,-1,1,1,1,1,-1,-1,-1,1,-1,1,0,-1,-1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
688db1eb62ff42ca5c0f7334,1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,0,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
688db1eb62ff42ca5c0f7335,1,-1,1,1,1,-1,0,1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,-1,1,0,1,1,-1,1,1
688db1eb62ff42ca5c0f7336,1,-1,1,1,1,-1,0,1,-1,1,1,1,1,0,1,-1,-1,1,0,1,1,1,1,-1,1,1,-1,1,-1,1,1
688db1eb62ff42ca5c0f7337,1,-1,1,1,1,-1,0,1,-1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,1
688db1eb62ff42ca5c0f7338,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1
688db1eb62ff42ca5c0f7339,-1,-1,1,1,1,-1,-1,1,-1,1,1,1,-1,0,1,1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
688db1eb62ff42ca5c0f733a,-1,-1,1,1,1,1,1,1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
688db1eb62ff42ca5c0f733b,1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,0,1,1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
688db1eb62ff42ca5c0f733c,-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,0,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,-1
688db1eb62ff42ca5c0f733d,-1,1,1,-1,1,-1,0,-1,-1,-1,-1,1,1,-1,0,-1,-1,1,0,1,1,-1,1,1,1,-1,1,1,1,1,-1
688db1eb62ff42ca5c0f733e,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,1
688db1eb62ff42ca5c0f733f,1,-1,1,1,1,-1,1,1,-1,-1,1,1,1,0,-1,-1,1,1,0,1,1,-1,1,-1,1,1,1,1,0,1,1
688db1eb62ff42ca5c0f7340,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,-1,1
688db1eb62ff42ca5c0f7341,-1,1,-1,-1,-1,-1,0,1,-1,1,1,-1,1,0,0,-1,1,-1,0,1,1,1,1,1,-1,1,-1,-1,1,1,1
688db1eb62ff42ca5c0f7342,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,0,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1
688db1eb62ff42ca5c0f7343,-1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,0,0,-1,1,1,0,1,1,1,1,-1,1,1,1,1,1,1,1
688db1eb62ff42ca5c0f7344,-1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
688db1eb62ff42ca5c0f7345,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
688db1eb62ff42ca5c0f7346,-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,0,0,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,-1
688db1eb62ff42ca5c0f7347,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,1,0,1,0,-1,1,0,-1,-1,-1,-1,-1,1,1,-1,1,1,1,1
688db1eb62ff42ca5c0f7348,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
688db1eb62ff42ca5c0f7349,1,-1,1,1,1,-1,1,1,-1,1,1,-1,1,0,1,-1,1,1,0,1,1,1,1,-1,1,0,1,1,-1,1,1
688db1eb62ff42ca5c0f734a,-1,-1,1,1,1,-1,0,1,-1,1,1,1,-1,0,0,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1
688db1eb62ff42ca5c0f734b,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
688db1eb62ff42ca5c0f734c,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1
688db1eb62ff42ca5c0f734d,-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,0,0,-1,1,1,0,1,1,1,1,-1,1,0,1,1,1,1,-1
688db1eb62ff42ca5c0f734e,-1,1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,1,1,-1,1,1,1,1,-1
688db1eb62ff42ca5c0f734f,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,0,1,1,0,1,1,1,1,-1,1,1,1,1,0,-1,1
688db1eb62ff42ca5c0f7350,1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
688db1eb62ff42ca5c0f7351,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1
688db1eb62ff42ca5c0f7352,1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,1,-1,1,-1,1,1,1,1,0,1,1
688db1eb62ff42ca5c0f7353,-1,-1,1,1,1,-1,0,-1,-1,-1,1,1,1,0,0,1,1,1,0,1,1,-1,1,-1,1,0,1,1,1,1,-1
688db1eb62ff42ca5c0f7354,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
688db1eb62ff42ca5c0f7355,-1,1,-1,1,-1,-1,1,-1,-1,1,1,-1,1,0,0,-1,1,-1,0,1,1,1,1,1,-1,0,1,-1,1,1,-1
688db1eb62ff42ca5c0f7356,1,-1,1,1,1,-1,-1,1,-1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
688db1eb62ff42ca5c0f7357,1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,-1,1
688db1eb62ff42ca5c0f7358,1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
688db1eb62ff42ca5c0f7359,-1,-1,-1,1,-1,-1,1,1,-1,1,1,-1,1,0,0,1,1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
688db1eb62ff42ca5c0f735a,-1,-1,1,-1,1,-1,1,0,-1,-1,-1,1,1,-1,-1,-1,-1,1,0,-1,1,-1,1,-1,1,-1,-1,1,1,1,-1
688db1eb62ff42ca5c0f735b,-1,-1,-1,1,1,-1,1,1,1,1,1,-1,-1,0,-1,0,-1,1,0,1,1,1,1,-1,-1,1,-1,1,1,1,1
688db1eb62ff42ca5c0f735c,1,-1,1,1,1,-1,-1,1,-1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
688db1eb62ff42ca5c0f735d,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
688db1eb62ff42ca5c0f735e,-1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,0,-1,-1,-1,1,0,1,1,1,1,-1,1,-1,1,1,-1,1,-1
688db1eb62ff42ca5c0f735f,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1
688db1eb62ff42ca5c0f7360,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
688db1eb62ff42ca5c0f7361,1,-1,1,1,1,1,1,1,-1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
688db1eb62ff42ca5c0f7362,-1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
688db1eb62ff42ca5c0f7363,1,1,1,1,1,-1,1,0,-1,1,1,1,1,-1,0,-1,1,1,0,1,1,1,1,1,1,-1,-1,1,0,1,-1
688db1eb62ff42ca5c0f7364,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,0,0,-1,1,-1,0,1,1,1,1,-1,-1,1,1,-1,1,1,1
688db1eb62ff42ca5c0f7365,-1,-1,1,1,1,1,1,1,-1,1,1,1,1,0,1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
688db1eb62ff42ca5c0f7366,1,-1,1,1,1,-1,0,-1,-1,1,1,1,-1,-1,0,-1,1,1,0,1,1,-1,1,-1,1,0,-1,1,1,1,-1
688db1eb62ff42ca5c0f7367,1,-1,1,1,1,-1,0,-1,1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
688db1eb62ff42ca5c0f7368,-1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,0,1,1,-1,1,-1
688db1eb62ff42ca5c0f7369,1,-1,-1,1,-1,1,-1,1,-1,1,1,-1,1,1,-1,-1,1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
688db1eb62ff42ca5c0f736a,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,-1,1,1,1,1,0,-1,1
688db1eb62ff42ca5c0f736b,-1,-1,-1,1,1,-1,1,0,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,0,-1,-1
688db1eb62ff42ca5c0f736c,1,1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,1,1,-1,1,1,0,1,-1
688db1eb62ff42ca5c0f736d,1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
688db1eb62ff42ca5c0f736e,-1,-1,1,1,1,-1,0,-1,-1,1,1,1,-1,1,-1,-1,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,-1
688db1eb62ff42ca5c0f736f,-1,1,1,1,1,-1,0,1,-1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
688db1eb62ff42ca5c0f7370,-1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,0,0,-1,1,0,1,1,1,1,-1,1,1,1,1,-1,1,-1
688db1eb62ff42ca5c0f7371,1,-1,1,1,1,-1,0,-1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,0,1,-1
688db1eb62ff42ca5c0f7372,1,-1,1,-1,1,-1,0,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,0,-1,-1,-1,-1,-1,1,-1,1,1,0,1,-1
688db1eb62ff42ca5c0f7373,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,1,-1,1,1,1,1
688db1eb62ff42ca5c0f7374,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,1
688db1eb62ff42ca5c0f7375,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,0,0,1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
688db1eb62ff42ca5c0f7376,-1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,0,1,0,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
688db1eb62ff42ca5c0f7377,-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
688db1eb62ff42ca5c0f7378,1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,-1
688db1eb62ff42ca5c0f7379,1,-1,1,1,1,-1,-1,1,-1,1,1,1,-1,1,0,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
688db1eb62ff42ca5c0f737a,-1,-1,1,1,1,-1,0,1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,1,1,1,-1,1,0,-1,1,0,1,-1
688db1eb62ff42ca5c0f737b,1,1,1,1,1,1,-1,1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
688db1eb62ff42ca5c0f737c,1,-1,1,1,1,-1,1,0,-1,1,1,1,1,-1,0,-1,1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,-1
688db1eb62ff42ca5c0f737d,1,-1,1,1,1,-1,0,1,1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,-1
688db1eb62ff42ca5c0f737e,-1,-1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,1,0,0,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
688db1eb62ff42ca5c0f737f,1,-1,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,0,-1,1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
688db1eb62ff42ca5c0f7380,1,-1,1,-1,1,-1,1,1,-1,1,1,1,1,1,0,1,-1,-1,1,1,1,1,1,-1,1,1,1,1,0,1,1
688db1eb62ff42ca5c0f7381,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,-1,1
688db1eb62ff42ca5c0f7382,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,1,-1,1,-1,1,1,1,1,1,1,1
688db1eb62ff42ca5c0f7383,1,-1,1,1,1,-1,1,0,1,1,1,1,-1,0,0,0,1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,-1
688db1eb62ff42ca5c0f7384,1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,1,-1,1,0,-1,1,0,1,-1
688db1eb62ff42ca5c0f7385,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,-1
688db1eb62ff42ca5c0f7386,-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,-1
688db1eb62ff42ca5c0f7387,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
688db1eb62ff42ca5c0f7388,1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,0,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,-1
688db1eb62ff42ca5c0f7389,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
688db1eb62ff42ca5c0f738a,1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
688db1eb62ff42ca5c0f738b,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,-1,1,0,0,1,1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
688db1eb62ff42ca5c0f738c,1,-1,1,-1,1,-1,0,-1,-1,-1,-1,1,-1,-1,0,-1,-1,1,0,1,1,-1,-1,-1,1,0,-1,1,0,1,-1
688db1eb62ff42ca5c0f738d,-1,-1,1,1,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,1,0,1,1,-1,1,-1,1,1,-1,1,1,1,1
688db1eb62ff42ca5c0f738e,1,-1,1,1,1,-1,0,-1,1,1,1,1,1,0,0,-1,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,-1
688db1eb62ff42ca5c0f738f,1,1,1,1,1,-1,1,0,1,1,1,1,-1,-1,0,0,1,1,0,1,1,1,1,1,1,-1,-1,1,0,1,-1
688db1eb62ff42ca5c0f7390,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
688db1eb62ff42ca5c0f7391,1,-1,1,1,1,-1,1,0,1,1,1,1,1,-1,0,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,-1
688db1eb62ff42ca5c0f7392,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,0,-1,1,-1,1,-1,1,0,1,1,-1,1,-1
688db1eb62ff42ca5c0f7393,1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,0,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,-1
688db1eb62ff42ca5c0f7394,-1,-1,1,-1,1,-1,0,-1,1,-1,-1,1,1,-1,0,-1,-1,1,0,1,1,-1,1,-1,1,0,-1,1,0,1,-1
688db1eb62ff42ca5c0f7395,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,1,1,-1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,-1,-1,1,0,1,-1
688db1eb62ff42ca5c0f7396,-1,-1,1,1,1,-1,0,0,-1,1,1,1,1,-1,0,-1,1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,-1
688db1eb62ff42ca5c0f7397,-1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,0,0,-1,-1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,-1
688db1eb62ff42ca5c0f7398,1,-1,1,1,1,-1,-1,1,-1,1,1,1,-1,0,0,0,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
688db1eb62ff42ca5c0f7399,-1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,0,-1,1,-1,-1,-1,1,1,1,1,1,1,1
688db1eb62ff42ca5c0f739a,1,-1,1,1,1,-1,0,1,-1,1,1,1,-1,0,0,-1,1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,1
688db1eb62ff42ca5c0f739b,-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,-1,1,1,-1,-1,1,0,-1,-1,-1,-1,-1,1,1,-1,1,1,1,1
688db1eb62ff42ca5c0f739c,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,1
688db1eb62ff42ca5c0f739d,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,0,-1,-1,1,1,-1
688db1eb62ff42ca5c0f739e,-1,-1,1,1,1,-1,1,1,1,1,1,1,-1,0,0,1,1,1,1,1,1,1,1,-1,1,0,1,1,0,1,1
688db1eb62ff42ca5c0f739f,-1,-1,1,1,1,-1,0,0,1,1,1,1,-1,0,0,1,1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,-1
688db1eb62ff42ca5c0f73a0,-1,-1,1,-1,1,-1,0,1,-1,-1,-1,1,1,0,-1,1,-1,1,0,-1,1,-1,1,-1,1,1,-1,1,1,1,1
688db1eb62ff42ca5c0f73a1,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,1
688db1eb62ff42ca5c0f73a2,-1,-1,1,1,1,-1,0,1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,-1
688db1eb62ff42ca5c0f73a3,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
688db1eb62ff42ca5c0f73a4,-1,-1,-1,1,-1,-1,1,1,1,1,1,-1,-1,0,-1,1,1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
688db1eb62ff42ca5c0f73a5,1,1,1,1,1,-1,0,-1,-1,1,1,1,1,0,1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
688db1eb62ff42ca5c0f73a6,1,-1,1,1,1,-1,0,1,1,1,1,1,-1,0,0,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
688db1eb62ff42ca5c0f73a7,1,-1,-1,1,-1,-1,0,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,0,1,1,1,1,-1,-1,-1,-1,-1,0,1,-1
688db1eb62ff42ca5c0f73a8,-1,1,1,-1,1,-1,0,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,1,-1,-1,1,1,1,-1,1,1,1,1
688db1eb62ff42ca5c0f73a9,-1,1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1
688db1eb62ff42ca5c0f73aa,-1,1,-1,1,-1,-1,1,1,-1,1,1,-1,1,0,-1,-1,1,-1,0,1,1,1,1,1,-1,0,-1,-1,1,1,1
688db1eb62ff42ca5c0f73ab,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,1,1,0,-1,1,1,1,-1
688db1eb62ff42ca5c0f73ac,1,-1,1,1,1,-1,1,-1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,-1,1,-1,1,0,1,1,1,1,1
688db1eb62ff42ca5c0f73ad,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
688db1eb62ff42ca5c0f73ae,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,1
688db1eb62ff42ca5c0f73af,-1,-1,1,1,1,-1,1,0,1,1,1,1,-1,-1,0,1,1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,-1
688db1eb62ff42ca5c0f73b0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1
688db1eb62ff42ca5c0f73b1,-1,-1,1,-1,1,-1,0,-1,1,1,1,-1,-1,-1,-1,-1,1,-1,0,1,1,1,1,-1,1,0,-1,1,1,1,-1
